Fecha;(1) Presion Atmosferica (hPa);Lluvia Caida (mm);(6) Vel. Viento (Km/h);(8) Dir. Viento (grados);(9) Vel. Rafaga (Km/h);(10) Dir. Rafaga (grados);(11) Temperatura de Aire exterior (°C);(12) Humedad de Aire exterior (%);(15) Radiacion Solar (w/m2);(16) Bateria ADQ (Vcc)
03-01-2023 18:15;1004.00;0.00;2.20;130.00;8.80;118.00;34.90;19.00;270.00;6.71
03-01-2023 18:30;1004.00;0.00;0.60;150.00;4.40;166.00;33.40;31.00;80.00;6.61
03-01-2023 18:45;1004.00;0.00;1.40;171.00;6.60;174.00;34.00;33.00;190.00;6.61
03-01-2023 19:00;1004.10;0.00;4.00;197.00;10.90;218.00;34.50;33.00;318.00;6.60
03-01-2023 19:15;1004.10;0.00;4.50;215.00;13.10;229.00;33.80;35.00;217.00;6.58
03-01-2023 19:30;1004.20;0.00;4.50;231.00;15.30;242.00;32.80;39.00;155.00;6.58
03-01-2023 19:45;1004.40;0.00;3.20;231.00;8.80;240.00;31.30;42.00;79.00;6.57
03-01-2023 20:00;1004.60;0.00;3.90;233.00;10.90;196.00;30.40;44.00;39.00;6.57
03-01-2023 20:15;1004.80;0.00;3.90;234.00;8.80;216.00;30.00;44.00;20.00;6.56
03-01-2023 20:30;1005.10;0.00;2.10;242.00;6.60;225.00;29.70;42.00;4.00;6.56
03-01-2023 20:45;1005.30;0.00;3.10;236.00;7.70;243.00;29.50;43.00;0.00;6.56
03-01-2023 21:00;1005.50;0.00;2.90;227.00;6.60;233.00;29.00;46.00;0.00;6.55
03-01-2023 21:15;1005.70;0.00;2.80;236.00;6.60;203.00;28.50;48.00;0.00;6.55
03-01-2023 21:30;1006.10;0.00;1.70;230.00;8.80;238.00;27.90;51.00;0.00;6.54
03-01-2023 21:45;1006.40;0.00;1.40;241.00;4.40;229.00;27.20;56.00;0.00;6.54
03-01-2023 22:00;1006.50;0.00;2.00;234.00;7.70;238.00;26.70;59.00;0.00;6.54
03-01-2023 22:15;1006.80;0.00;1.90;248.00;6.60;243.00;25.90;63.00;0.00;6.54
03-01-2023 22:30;1007.00;0.00;2.40;240.00;5.50;235.00;25.60;63.00;0.00;6.53
03-01-2023 22:45;1007.30;0.00;2.00;248.00;7.70;253.00;25.30;64.00;0.00;6.53
03-01-2023 23:00;1007.40;0.00;1.90;244.00;6.60;246.00;25.00;65.00;0.00;6.53
03-01-2023 23:15;1007.60;0.00;2.40;247.00;6.60;237.00;24.30;68.00;0.00;6.52
03-01-2023 23:30;1007.70;0.00;2.20;247.00;5.50;218.00;23.90;76.00;0.00;6.52
03-01-2023 23:45;1007.80;0.00;1.90;234.00;5.50;271.00;23.50;80.00;0.00;6.52
04-01-2023 00:00;1007.70;0.00;1.30;238.00;5.50;243.00;22.80;86.00;0.00;6.52
04-01-2023 00:15;1007.80;0.00;0.50;251.00;3.30;221.00;22.40;87.00;0.00;6.51
04-01-2023 00:30;1007.80;0.00;0.00;244.00;0.10;254.00;22.20;88.00;0.00;6.51
04-01-2023 00:45;1007.90;0.00;0.20;240.00;3.30;215.00;21.90;87.00;0.00;6.51
04-01-2023 01:00;1007.80;0.00;0.50;248.00;4.40;206.00;21.80;82.00;0.00;6.51
04-01-2023 01:15;1007.60;0.00;1.50;252.00;4.40;215.00;21.60;80.00;0.00;6.51
04-01-2023 01:30;1007.60;0.00;2.50;247.00;7.70;234.00;21.80;74.00;0.00;6.50
04-01-2023 01:45;1007.80;0.00;2.50;242.00;7.70;302.00;22.10;66.00;0.00;6.50
04-01-2023 02:00;1007.80;0.00;1.20;243.00;6.60;241.00;22.00;62.00;0.00;6.50
04-01-2023 02:15;1007.70;0.00;0.60;241.00;8.80;254.00;21.60;66.00;0.00;6.50
04-01-2023 02:30;1007.60;0.00;1.40;259.00;6.60;219.00;21.30;63.00;0.00;6.50
04-01-2023 02:45;1007.60;0.00;2.40;224.00;10.90;207.00;21.90;60.00;0.00;6.50
04-01-2023 03:00;1007.70;0.00;1.30;233.00;7.70;212.00;21.60;63.00;0.00;6.50
04-01-2023 03:15;1007.70;0.00;1.70;244.00;10.90;244.00;20.80;69.00;0.00;6.49
04-01-2023 03:30;1007.80;0.00;0.10;238.00;3.30;232.00;19.40;90.00;0.00;6.49
04-01-2023 03:45;1007.80;0.00;0.10;237.00;0.10;233.00;19.00;96.00;0.00;6.49
04-01-2023 04:00;1007.80;0.00;0.10;238.00;0.10;250.00;19.00;96.00;0.00;6.49
04-01-2023 04:15;1007.70;0.00;0.10;240.00;2.20;226.00;18.70;99.00;0.00;6.48
04-01-2023 04:30;1007.80;0.00;0.20;236.00;2.20;221.00;18.40;99.00;0.00;6.48
04-01-2023 04:45;1007.90;0.00;0.50;236.00;4.40;249.00;18.00;99.00;0.00;6.48
04-01-2023 05:00;1007.90;0.00;0.10;235.00;0.10;231.00;17.70;99.00;0.00;6.47
04-01-2023 05:15;1008.00;0.00;0.00;239.00;0.10;235.00;17.50;99.00;0.00;6.47
04-01-2023 05:30;1008.30;0.00;0.00;232.00;0.00;258.00;17.10;99.00;0.00;6.47
04-01-2023 05:45;1008.60;0.00;0.00;269.00;0.00;240.00;17.10;99.00;0.00;6.47
04-01-2023 06:00;1008.80;0.00;0.00;242.00;0.00;272.00;17.30;99.00;0.00;6.46
04-01-2023 06:15;1009.10;0.00;0.00;278.00;0.00;248.00;17.90;99.00;0.00;6.46
04-01-2023 06:30;1009.20;0.00;0.10;249.00;2.20;240.00;18.10;99.00;0.00;6.46
04-01-2023 06:45;1009.30;0.00;0.00;254.00;0.10;245.00;18.30;99.00;0.00;6.46
04-01-2023 07:00;1009.40;0.00;0.10;243.00;2.20;250.00;18.80;98.00;10.00;6.46
04-01-2023 07:15;1009.60;0.00;0.10;245.00;2.20;244.00;19.40;95.00;53.00;6.46
04-01-2023 07:30;1009.80;0.00;0.10;227.00;0.10;242.00;19.90;95.00;53.00;6.46
04-01-2023 07:45;1010.00;0.00;0.10;236.00;0.10;210.00;20.40;95.00;35.00;6.46
04-01-2023 08:00;1010.20;0.00;0.40;200.00;4.40;226.00;21.40;91.00;116.00;6.47
04-01-2023 08:15;1010.40;0.00;0.10;207.00;0.10;151.00;22.30;85.00;51.00;6.47
04-01-2023 08:30;1010.50;0.00;0.00;212.00;0.10;178.00;22.70;84.00;223.00;6.47
04-01-2023 08:45;1010.60;0.00;0.10;189.00;5.50;192.00;23.30;79.00;51.00;6.47
04-01-2023 09:00;1010.70;0.00;4.80;123.00;12.00;67.00;25.10;57.00;419.00;6.53
04-01-2023 09:15;1010.90;0.00;5.00;101.00;10.90;78.00;26.60;52.00;546.00;6.63
04-01-2023 09:30;1010.90;0.00;4.50;101.00;10.90;85.00;27.40;49.00;610.00;6.73
04-01-2023 09:45;1010.90;0.00;5.70;101.00;12.00;83.00;28.00;48.00;672.00;6.78
04-01-2023 10:00;1010.90;0.00;4.90;100.00;13.10;151.00;28.60;47.00;729.00;6.80
04-01-2023 10:15;1010.90;0.00;3.60;115.00;9.80;116.00;29.30;44.00;786.00;6.81
04-01-2023 10:30;1010.80;0.00;2.90;101.00;8.80;72.00;30.40;43.00;843.00;6.82
04-01-2023 10:45;1010.80;0.00;3.70;107.00;12.00;92.00;30.90;40.00;898.00;6.85
04-01-2023 11:00;1010.80;0.00;4.90;94.00;10.90;69.00;31.60;38.00;944.00;6.87
04-01-2023 11:15;1010.80;0.00;5.30;108.00;17.50;65.00;32.20;37.00;987.00;6.88
05-01-2023 10:15;1011.10;0.00;2.90;58.00;10.90;63.00;29.60;49.00;785.00;6.80
05-01-2023 10:30;1011.20;0.00;3.80;64.00;9.80;63.00;30.40;46.00;841.00;6.81
05-01-2023 10:45;1011.10;0.00;3.70;50.00;16.40;34.00;31.70;41.00;896.00;6.82
05-01-2023 11:00;1011.10;0.00;3.60;100.00;12.00;8.00;31.80;43.00;940.00;6.82
05-01-2023 11:15;1011.20;0.00;4.00;102.00;13.10;75.00;32.50;41.00;986.00;6.84
05-01-2023 11:30;1011.10;0.00;4.70;97.00;15.30;56.00;32.80;39.00;1034.00;6.86
05-01-2023 11:45;1011.00;0.00;4.30;88.00;13.10;58.00;32.70;37.00;1007.00;6.88
05-01-2023 12:00;1010.90;0.00;3.30;82.00;12.00;69.00;33.40;37.00;1092.00;6.89
05-01-2023 12:15;1010.90;0.00;3.40;175.00;6.60;9.00;34.30;35.00;1139.00;6.89
05-01-2023 12:30;1010.80;0.00;4.10;91.00;9.80;86.00;35.60;17.00;1145.00;6.89
05-01-2023 12:45;1010.70;0.00;6.30;103.00;12.00;86.00;35.50;17.00;1184.00;6.90
05-01-2023 13:00;1010.60;0.00;1.90;118.00;7.70;86.00;36.80;17.00;1196.00;6.90
05-01-2023 13:15;1010.40;0.00;3.70;96.00;9.80;102.00;36.90;17.00;1208.00;6.91
05-01-2023 13:30;1010.30;0.00;3.10;124.00;9.80;143.00;37.00;17.00;1206.00;6.91
05-01-2023 13:45;1010.10;0.00;4.60;124.00;12.00;57.00;36.60;17.00;1207.00;6.91
05-01-2023 14:00;1009.90;0.00;2.70;200.00;8.80;141.00;37.30;17.00;1204.00;6.91
05-01-2023 14:15;1009.80;0.00;3.70;121.00;14.20;84.00;37.70;17.00;1196.00;6.91
05-01-2023 15:15;1009.10;0.00;6.20;96.00;17.50;38.00;36.80;17.00;1095.00;6.92
05-01-2023 15:30;1008.90;0.00;4.80;68.00;14.20;71.00;37.20;17.00;1054.00;6.92
05-01-2023 15:45;1008.70;0.00;3.50;71.00;9.80;43.00;37.30;17.00;1014.00;6.92
05-01-2023 16:00;1008.40;0.00;2.70;68.00;9.80;74.00;37.80;17.00;967.00;6.92
05-01-2023 16:15;1008.30;0.00;3.80;50.00;12.00;75.00;37.40;17.00;920.00;6.92
05-01-2023 16:30;1008.10;0.00;3.50;51.00;13.10;85.00;37.80;17.00;869.00;6.92
05-01-2023 16:45;1008.00;0.00;4.00;83.00;10.90;26.00;37.30;17.00;812.00;6.92
05-01-2023 17:00;1007.80;0.00;2.60;79.00;7.70;89.00;37.70;17.00;760.00;6.92
05-01-2023 17:15;1007.70;0.00;4.80;56.00;10.90;70.00;37.10;18.00;701.00;6.92
05-01-2023 17:30;1007.50;0.00;3.50;89.00;8.80;83.00;37.50;18.00;641.00;6.91
05-01-2023 17:45;1007.30;0.00;2.00;316.00;9.80;60.00;37.40;18.00;584.00;6.88
05-01-2023 18:00;1007.20;0.00;4.40;60.00;8.80;108.00;36.70;18.00;523.00;6.86
05-01-2023 18:15;1007.20;0.00;4.30;63.00;13.10;58.00;36.50;18.00;461.00;6.76
05-01-2023 18:30;1007.20;0.00;1.60;120.00;8.80;48.00;37.30;18.00;396.00;6.66
05-01-2023 18:45;1007.20;0.00;3.00;32.00;8.80;46.00;36.40;18.00;336.00;6.61
05-01-2023 19:00;1007.20;0.00;0.80;78.00;5.50;63.00;36.70;19.00;276.00;6.59
05-01-2023 19:15;1007.20;0.00;1.70;33.00;6.60;32.00;35.90;19.00;219.00;6.59
05-01-2023 19:30;1007.20;0.00;0.30;84.00;2.20;355.00;35.90;20.00;163.00;6.58
05-01-2023 19:45;1007.30;0.00;0.00;65.00;1.10;58.00;34.80;26.00;108.00;6.58
05-01-2023 20:00;1007.30;0.00;0.00;154.00;1.10;194.00;34.00;31.00;33.00;6.58
05-01-2023 20:15;1007.50;0.00;0.50;230.00;4.40;231.00;32.40;37.00;5.00;6.57
05-01-2023 20:30;1007.50;0.00;0.00;160.00;1.10;248.00;31.00;39.00;0.00;6.57
05-01-2023 20:45;1007.60;0.00;0.00;343.00;1.10;295.00;29.90;43.00;0.00;6.56
05-01-2023 21:00;1007.80;0.00;0.50;92.00;3.30;79.00;29.50;42.00;0.00;6.55
05-01-2023 21:15;1007.90;0.00;0.00;89.00;1.10;79.00;29.00;42.00;0.00;6.55
05-01-2023 21:30;1008.10;0.00;0.60;64.00;5.50;69.00;28.80;42.00;0.00;6.55
05-01-2023 21:45;1008.10;0.00;0.00;39.00;1.10;67.00;28.30;42.00;0.00;6.54
05-01-2023 22:00;1008.20;0.00;0.00;37.00;0.10;37.00;27.90;41.00;0.00;6.54
05-01-2023 22:15;1008.30;0.00;1.00;72.00;4.40;82.00;28.10;37.00;0.00;6.54
05-01-2023 22:30;1008.40;0.00;1.90;84.00;4.40;125.00;28.90;33.00;0.00;6.53
05-01-2023 22:45;1008.50;0.00;1.80;81.00;5.50;78.00;28.50;33.00;0.00;6.53
05-01-2023 23:00;1008.60;0.00;0.70;89.00;4.40;102.00;27.70;36.00;0.00;6.53
05-01-2023 23:15;1008.60;0.00;0.80;86.00;4.40;90.00;27.10;38.00;0.00;6.53
05-01-2023 23:30;1008.70;0.00;1.60;89.00;5.50;128.00;26.50;39.00;0.00;6.53
05-01-2023 23:45;1008.70;0.00;0.10;84.00;0.10;99.00;26.00;39.00;0.00;6.53
06-01-2023 00:00;1008.70;0.00;4.10;89.00;7.70;77.00;26.30;37.00;0.00;6.52
06-01-2023 00:15;1008.80;0.00;4.10;88.00;9.80;85.00;25.90;38.00;0.00;6.52
06-01-2023 00:30;1008.90;0.00;5.10;88.00;9.80;79.00;25.60;38.00;0.00;6.52
06-01-2023 00:45;1008.80;0.00;4.60;88.00;8.80;79.00;25.30;40.00;0.00;6.52
06-01-2023 01:00;1008.80;0.00;5.00;89.00;10.90;85.00;25.30;38.00;0.00;6.52
06-01-2023 01:15;1008.80;0.00;6.00;86.00;12.00;81.00;25.10;40.00;0.00;6.52
06-01-2023 01:30;1008.80;0.00;5.30;84.00;10.90;63.00;25.10;39.00;0.00;6.52
06-01-2023 01:45;1008.80;0.00;5.20;84.00;12.00;77.00;24.90;40.00;0.00;6.51
06-01-2023 02:00;1008.80;0.00;4.20;86.00;8.80;65.00;24.70;41.00;0.00;6.51
06-01-2023 02:15;1008.90;0.00;4.20;87.00;7.70;85.00;24.30;42.00;0.00;6.51
06-01-2023 02:30;1008.80;0.00;4.40;86.00;10.90;65.00;24.20;42.00;0.00;6.51
06-01-2023 02:45;1008.70;0.00;3.90;89.00;7.70;67.00;24.10;42.00;0.00;6.51
06-01-2023 03:45;1008.30;0.00;0.00;88.00;0.10;123.00;22.50;47.00;0.00;6.50
06-01-2023 04:00;1008.20;0.00;0.00;89.00;0.10;84.00;22.30;47.00;0.00;6.49
06-01-2023 04:15;1008.10;0.00;0.00;83.00;0.00;99.00;22.10;48.00;0.00;6.49
06-01-2023 04:30;1008.10;0.00;0.40;85.00;4.40;84.00;22.40;46.00;0.00;6.49
06-01-2023 04:45;1008.20;0.00;3.60;82.00;10.90;88.00;22.90;45.00;0.00;6.49
06-01-2023 05:00;1008.30;0.00;6.60;84.00;12.00;84.00;23.00;45.00;0.00;6.48
06-01-2023 05:15;1008.30;0.00;6.30;89.00;12.00;78.00;23.10;45.00;0.00;6.48
06-01-2023 05:30;1008.60;0.00;7.00;85.00;12.00;85.00;22.80;47.00;0.00;6.48
06-01-2023 05:45;1008.80;0.00;4.80;82.00;12.00;84.00;22.40;49.00;0.00;6.48
06-01-2023 06:00;1008.80;0.00;4.80;81.00;8.80;79.00;22.20;50.00;0.00;6.48
06-01-2023 06:15;1008.90;0.00;4.20;80.00;8.80;84.00;22.10;51.00;0.00;6.48
06-01-2023 06:30;1009.10;0.00;3.40;80.00;6.60;75.00;21.90;52.00;0.00;6.47
06-01-2023 06:45;1009.30;0.00;3.80;79.00;7.70;86.00;21.80;54.00;0.00;6.47
06-01-2023 07:00;1009.30;0.00;4.90;78.00;8.80;69.00;22.00;57.00;8.00;6.47
06-01-2023 07:15;1009.50;0.00;6.00;79.00;13.10;84.00;23.00;57.00;47.00;6.47
06-01-2023 07:30;1009.70;0.00;7.50;78.00;12.00;92.00;23.30;58.00;50.00;6.47
06-01-2023 07:45;1009.90;0.00;5.80;79.00;13.10;78.00;24.00;58.00;28.00;6.47
06-01-2023 08:00;1010.00;0.00;6.10;75.00;13.10;85.00;24.80;58.00;108.00;6.47
06-01-2023 08:15;1010.20;0.00;7.60;79.00;14.20;79.00;25.30;57.00;55.00;6.47
06-01-2023 08:30;1010.30;0.00;7.40;74.00;15.30;86.00;25.80;57.00;228.00;6.47
06-01-2023 08:45;1010.40;0.00;4.60;63.00;13.10;73.00;26.50;56.00;35.00;6.47
06-01-2023 09:00;1010.40;0.00;4.00;58.00;13.10;93.00;27.70;53.00;395.00;6.52
06-01-2023 09:15;1010.60;0.00;4.10;64.00;12.00;104.00;29.00;51.00;529.00;6.59
06-01-2023 09:30;1010.80;0.00;3.70;47.00;9.80;16.00;29.90;49.00;593.00;6.67
06-01-2023 09:45;1010.80;0.00;4.20;40.00;9.80;45.00;30.70;47.00;654.00;6.74
06-01-2023 10:00;1010.90;0.00;3.70;55.00;10.90;62.00;31.70;46.00;708.00;6.77
06-01-2023 10:15;1010.90;0.00;3.90;42.00;13.10;36.00;32.40;45.00;762.00;6.78
06-01-2023 10:30;1010.90;0.00;3.70;44.00;10.90;67.00;33.20;44.00;815.00;6.79
06-01-2023 10:45;1010.90;0.00;5.70;41.00;18.60;39.00;33.00;45.00;866.00;6.80
06-01-2023 11:00;1010.90;0.00;6.70;61.00;15.30;5.00;33.20;45.00;917.00;6.82
06-01-2023 11:15;1010.90;0.00;6.50;60.00;16.40;28.00;33.90;43.00;962.00;6.83
06-01-2023 11:30;1010.90;0.00;6.50;66.00;14.20;127.00;34.60;43.00;1003.00;6.84
06-01-2023 11:45;1010.80;0.00;6.80;50.00;16.40;15.00;34.90;41.00;1042.00;6.87
06-01-2023 12:00;1010.80;0.00;7.00;58.00;16.40;85.00;35.40;41.00;1076.00;6.89
06-01-2023 12:15;1010.70;0.00;5.00;24.00;16.40;23.00;36.10;37.00;1104.00;6.89
06-01-2023 12:30;1010.70;0.00;5.70;28.00;15.30;66.00;37.10;37.00;1127.00;6.90
06-01-2023 12:45;1010.60;0.00;7.30;51.00;16.40;68.00;36.90;36.00;1145.00;6.90
06-01-2023 13:00;1010.40;0.00;7.60;60.00;15.30;95.00;37.40;34.00;1159.00;6.91
06-01-2023 13:15;1010.30;0.00;4.80;69.00;19.50;73.00;38.70;18.00;1169.00;6.91
06-01-2023 13:30;1010.10;0.00;6.20;35.00;17.50;40.00;38.70;18.00;1178.00;6.91
06-01-2023 13:45;1010.10;0.00;6.10;43.00;18.60;350.00;39.80;17.00;1191.00;6.91
06-01-2023 14:00;1010.00;0.00;5.30;64.00;16.40;68.00;39.30;18.00;1171.00;6.92
06-01-2023 14:15;1009.90;0.00;7.40;53.00;19.50;58.00;39.50;17.00;1161.00;6.92
06-01-2023 14:30;1009.80;0.00;6.50;54.00;17.50;78.00;39.50;17.00;1136.00;6.92
06-01-2023 14:45;1009.60;0.00;4.10;49.00;9.80;47.00;40.50;17.00;1112.00;6.92
06-01-2023 15:00;1009.40;0.00;5.90;52.00;18.60;57.00;40.10;17.00;1092.00;6.92
06-01-2023 15:15;1009.30;0.00;5.00;30.00;16.40;4.00;40.90;17.00;1171.00;6.92
06-01-2023 16:15;1008.60;0.00;5.80;55.00;15.30;86.00;41.20;18.00;898.00;6.93
06-01-2023 16:30;1008.50;0.00;5.10;25.00;17.50;12.00;40.20;18.00;847.00;6.93
06-01-2023 16:45;1008.40;0.00;6.20;49.00;22.20;71.00;39.80;18.00;793.00;6.92
06-01-2023 17:00;1008.20;0.00;3.10;39.00;9.80;356.00;41.30;18.00;738.00;6.92
06-01-2023 17:15;1008.10;0.00;6.40;40.00;17.50;13.00;39.40;18.00;684.00;6.92
06-01-2023 17:30;1008.00;0.00;5.30;47.00;17.50;31.00;39.40;18.00;624.00;6.90
06-01-2023 17:45;1007.90;0.00;5.10;43.00;14.20;59.00;39.10;18.00;564.00;6.87
06-01-2023 18:00;1007.80;0.00;6.20;48.00;14.20;4.00;38.90;18.00;505.00;6.81
06-01-2023 18:15;1007.70;0.00;6.00;43.00;19.50;46.00;38.70;18.00;446.00;6.73
06-01-2023 18:30;1007.70;0.00;5.30;53.00;14.20;46.00;38.20;27.00;385.00;6.65
06-01-2023 18:45;1007.80;0.00;5.30;43.00;13.10;24.00;37.90;27.00;325.00;6.60
06-01-2023 19:00;1007.80;0.00;4.80;47.00;12.00;46.00;37.60;34.00;266.00;6.59
06-01-2023 19:15;1007.80;0.00;3.70;49.00;9.80;61.00;37.30;33.00;209.00;6.59
06-01-2023 19:30;1007.90;0.00;2.30;52.00;9.80;50.00;37.00;37.00;154.00;6.59
06-01-2023 19:45;1007.90;0.00;2.70;48.00;7.70;56.00;35.80;38.00;99.00;6.58
06-01-2023 20:00;1008.00;0.00;1.30;49.00;5.50;40.00;35.40;38.00;28.00;6.58
06-01-2023 20:15;1008.10;0.00;0.60;60.00;3.30;67.00;34.80;41.00;3.00;6.58
06-01-2023 20:30;1008.20;0.00;0.60;63.00;3.30;80.00;34.00;46.00;0.00;6.57
06-01-2023 20:45;1008.30;0.00;0.10;63.00;2.20;40.00;33.20;43.00;0.00;6.56
06-01-2023 21:00;1008.30;0.00;0.00;37.00;0.10;37.00;32.60;43.00;0.00;6.56
06-01-2023 21:15;1008.40;0.00;0.00;37.00;0.00;37.00;31.70;44.00;0.00;6.56
06-01-2023 21:30;1008.60;0.00;0.00;37.00;2.20;37.00;31.10;46.00;0.00;6.55
06-01-2023 21:45;1008.80;0.00;0.00;37.00;0.10;37.00;30.60;45.00;0.00;6.55
06-01-2023 22:00;1008.90;0.00;0.00;37.00;0.10;37.00;30.10;47.00;0.00;6.55
06-01-2023 22:15;1009.10;0.00;0.00;38.00;0.10;37.00;29.60;48.00;0.00;6.54
06-01-2023 22:30;1009.40;0.00;0.10;73.00;1.10;96.00;29.40;46.00;0.00;6.54
06-01-2023 22:45;1009.60;0.00;0.60;77.00;3.30;87.00;30.30;42.00;0.00;6.54
06-01-2023 23:00;1009.60;0.00;1.40;72.00;4.40;77.00;30.60;41.00;0.00;6.54
06-01-2023 23:15;1009.70;0.00;1.70;64.00;6.60;87.00;31.20;39.00;0.00;6.54
06-01-2023 23:30;1009.80;0.00;0.70;53.00;4.40;67.00;30.60;40.00;0.00;6.54
06-01-2023 23:45;1010.00;0.00;1.00;46.00;4.40;84.00;30.00;41.00;0.00;6.54
07-01-2023 00:00;1010.10;0.00;0.30;40.00;3.30;40.00;29.20;45.00;0.00;6.54
07-01-2023 00:15;1010.10;0.00;0.00;39.00;1.10;38.00;28.50;47.00;0.00;6.53
07-01-2023 00:30;1010.20;0.00;0.00;103.00;1.10;155.00;27.60;53.00;0.00;6.53
07-01-2023 00:45;1010.20;0.00;0.00;163.00;0.10;155.00;26.50;60.00;0.00;6.53
07-01-2023 06:00;1011.60;0.00;1.70;56.00;5.50;68.00;24.90;58.00;0.00;6.49
07-01-2023 06:15;1011.90;0.00;3.80;64.00;12.00;74.00;24.80;58.00;0.00;6.49
07-01-2023 06:30;1012.00;0.00;1.80;54.00;9.80;73.00;24.50;59.00;0.00;6.48
07-01-2023 06:45;1012.20;0.00;2.50;63.00;8.80;57.00;24.50;58.00;0.00;6.48
07-01-2023 07:00;1012.30;0.00;2.80;56.00;8.80;25.00;24.60;58.00;8.00;6.48
07-01-2023 07:15;1012.50;0.00;2.60;48.00;5.50;52.00;25.00;55.00;38.00;6.48
07-01-2023 07:30;1012.70;0.00;1.40;44.00;6.60;48.00;24.80;57.00;45.00;6.48
07-01-2023 07:45;1013.00;0.00;2.50;44.00;8.80;38.00;25.20;56.00;32.00;6.48
07-01-2023 08:00;1013.10;0.00;4.00;47.00;8.80;19.00;25.60;55.00;106.00;6.48
07-01-2023 08:15;1013.30;0.00;3.30;51.00;13.10;17.00;26.00;54.00;55.00;6.48
07-01-2023 08:30;1013.50;0.00;2.10;40.00;8.80;59.00;26.40;54.00;210.00;6.48
07-01-2023 08:45;1013.60;0.00;3.90;53.00;10.90;86.00;26.60;53.00;50.00;6.48
07-01-2023 09:00;1013.70;0.00;3.50;50.00;9.80;23.00;27.30;51.00;392.00;6.51
07-01-2023 09:15;1013.90;0.00;4.00;47.00;12.00;8.00;28.40;52.00;519.00;6.60
07-01-2023 09:30;1014.00;0.00;7.60;52.00;22.20;36.00;28.60;51.00;582.00;6.68
07-01-2023 09:45;1014.10;0.00;4.50;47.00;16.40;9.00;29.50;47.00;638.00;6.74
07-01-2023 10:00;1014.10;0.00;3.90;42.00;17.50;354.00;30.50;47.00;669.00;6.77
07-01-2023 10:15;1014.20;0.00;6.60;60.00;17.50;35.00;30.50;46.00;746.00;6.79
07-01-2023 10:30;1014.30;0.00;4.00;72.00;13.10;73.00;31.90;45.00;795.00;6.80
07-01-2023 10:45;1014.10;0.00;3.70;54.00;12.00;105.00;32.80;43.00;842.00;6.81
07-01-2023 11:00;1014.00;0.00;4.70;54.00;10.90;35.00;33.00;43.00;898.00;6.82
07-01-2023 11:15;1013.90;0.00;5.40;48.00;17.50;31.00;33.20;43.00;945.00;6.83
07-01-2023 11:30;1013.80;0.00;6.50;46.00;14.20;66.00;33.60;43.00;986.00;6.85
07-01-2023 11:45;1013.70;0.00;5.60;53.00;17.50;32.00;34.50;42.00;1023.00;6.87
07-01-2023 12:00;1013.50;0.00;6.10;46.00;18.60;46.00;34.80;41.00;1058.00;6.89
07-01-2023 12:15;1013.40;0.00;4.40;32.00;10.90;93.00;36.20;40.00;1086.00;6.89
07-01-2023 12:30;1013.30;0.00;4.20;55.00;16.40;58.00;36.30;40.00;1110.00;6.90
07-01-2023 12:45;1013.20;0.00;4.50;36.00;13.10;8.00;37.20;38.00;1131.00;6.90
07-01-2023 13:00;1013.00;0.00;5.50;62.00;14.20;72.00;37.70;37.00;1143.00;6.91
07-01-2023 13:15;1012.80;0.00;5.30;49.00;15.30;4.00;37.40;36.00;1155.00;6.91
07-01-2023 13:30;1012.60;0.00;4.60;37.00;12.00;354.00;38.30;35.00;1160.00;6.91
07-01-2023 13:45;1012.50;0.00;5.40;40.00;15.30;65.00;38.50;34.00;1160.00;6.91
07-01-2023 14:00;1012.30;0.00;6.00;50.00;16.40;62.00;38.10;33.00;1156.00;6.92
07-01-2023 14:15;1012.10;0.00;7.00;41.00;16.40;30.00;38.00;32.00;1146.00;6.92
07-01-2023 14:30;1012.00;0.00;5.10;65.00;17.50;353.00;38.60;34.00;1131.00;6.92
07-01-2023 14:45;1011.70;0.00;6.10;55.00;14.20;45.00;38.80;24.00;1113.00;6.92
07-01-2023 15:00;1011.50;0.00;4.40;75.00;15.30;102.00;39.30;21.00;1077.00;6.92
07-01-2023 15:15;1011.30;0.00;5.60;92.00;15.30;70.00;39.00;18.00;1049.00;6.92
07-01-2023 15:30;1011.20;0.00;6.50;86.00;15.30;91.00;38.90;18.00;1013.00;6.92
07-01-2023 15:45;1011.10;0.00;4.60;71.00;14.20;52.00;39.60;18.00;975.00;6.92
07-01-2023 16:00;1010.80;0.00;3.20;83.00;9.80;19.00;40.20;18.00;931.00;6.92
07-01-2023 16:15;1010.70;0.00;4.80;72.00;14.20;75.00;39.40;18.00;886.00;6.92
07-01-2023 16:30;1010.40;0.00;4.10;101.00;10.90;79.00;39.60;18.00;837.00;6.92
07-01-2023 16:45;1010.30;0.00;3.10;71.00;15.30;54.00;40.10;18.00;789.00;6.92
07-01-2023 17:00;1010.00;0.00;3.40;84.00;15.30;15.00;40.00;18.00;733.00;6.92
07-01-2023 17:15;1009.90;0.00;3.80;44.00;16.40;77.00;39.90;18.00;678.00;6.91
07-01-2023 17:30;1009.70;0.00;5.30;39.00;14.20;45.00;39.00;18.00;622.00;6.91
07-01-2023 17:45;1009.60;0.00;5.50;53.00;15.30;34.00;39.20;18.00;563.00;6.88
07-01-2023 18:00;1009.40;0.00;2.50;33.00;12.00;84.00;39.40;18.00;505.00;6.80
07-01-2023 18:15;1009.20;0.00;4.30;48.00;10.90;33.00;38.50;18.00;447.00;6.73
