latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
-16.36801,-61.27779,347.06,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,298.84,67.84,N
-16.36792,-61.26678,315.37,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,291.87,7.02,N
-16.36728,-61.28127,367,0.37,0.58,2023-04-30,444,N,VIIRS,h,2.0NRT,293.24,67.84,N
-16.36724,-61.27016,338.98,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,297.6,66.44,N
-16.36656,-61.28475,308.35,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,291.69,18.44,N
-16.36513,-61.28064,367,0.37,0.58,2023-04-30,444,N,VIIRS,h,2.0NRT,300.86,129.29,N
-16.36443,-61.28415,337.24,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,292.18,35.61,N
-16.36413,-61.26963,315.85,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,292.53,52.5,N
-16.36341,-61.27307,350.16,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,296.7,52.5,N
-16.36268,-61.27657,330.63,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,303.65,67.84,N
-16.36194,-61.28008,367,0.37,0.58,2023-04-30,444,N,VIIRS,h,2.0NRT,301.2,67.84,N
-16.36121,-61.28361,325.56,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,291.84,18.44,N
-16.3612,-61.27245,305.52,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,292.14,2.44,N
-16.36049,-61.27597,354.44,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,293.23,11.41,N
-16.35978,-61.27951,367,0.37,0.58,2023-04-30,444,N,VIIRS,h,2.0NRT,294.8,11.41,N
-16.35906,-61.28305,311.21,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,291.88,8.69,N
-16.12767,-61.21888,308.56,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,291.79,0.71,N
-16.12697,-61.22233,304.07,0.37,0.58,2023-04-30,444,N,VIIRS,n,2.0NRT,291.92,0.71,N
-16.02009,-49.10505,299.81,0.43,0.38,2023-04-30,444,N,VIIRS,n,2.0NRT,289.67,0.47,N
-16.01951,-49.10907,300.55,0.43,0.38,2023-04-30,444,N,VIIRS,n,2.0NRT,290.42,0.47,N
-15.56908,-47.85442,311.4,0.48,0.4,2023-04-30,444,N,VIIRS,n,2.0NRT,292.73,2.07,N
-15.23282,-47.45766,301.88,0.5,0.41,2023-04-30,444,N,VIIRS,n,2.0NRT,290.05,0.68,N
-15.22111,-46.10251,325.73,0.4,0.44,2023-04-30,444,N,VIIRS,n,2.0NRT,289.64,2.44,N
-15.2083,-47.71245,306.19,0.48,0.4,2023-04-30,444,N,VIIRS,n,2.0NRT,289.64,1.22,N
-15.08069,-48.9449,309.8,0.43,0.38,2023-04-30,444,N,VIIRS,n,2.0NRT,293.08,1.63,N
-15.07719,-48.94434,309.46,0.43,0.38,2023-04-30,444,N,VIIRS,n,2.0NRT,294.31,1.32,N
-14.80771,-59.86083,317.29,0.32,0.55,2023-04-30,444,N,VIIRS,n,2.0NRT,289.93,1.26,N
-14.73168,-49.89648,311.43,0.4,0.37,2023-04-30,444,N,VIIRS,n,2.0NRT,293.48,0.94,N
-13.40464,-56.915,304.4,0.44,0.46,2023-04-30,444,N,VIIRS,n,2.0NRT,292.28,1.28,N
-13.40392,-56.91904,309.28,0.44,0.46,2023-04-30,444,N,VIIRS,n,2.0NRT,292.03,1.28,N
-12.86454,-58.20238,304.38,0.54,0.51,2023-04-30,444,N,VIIRS,n,2.0NRT,291.32,1.16,N
-34.8821,-57.9215,317.43,0.39,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,290.29,1.61,N
-34.85851,-57.89432,330.83,0.39,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,291.39,4.03,N
-34.40054,-55.28453,298.16,0.39,0.36,2023-04-30,446,N,VIIRS,n,2.0NRT,288.09,0.5,N
-34.13076,-53.75222,334.66,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,290.76,3.15,N
-34.12851,-53.74239,317.81,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,289.79,5.51,N
-34.1279,-53.74696,354.85,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,292.13,5.51,N
-34.12772,-58.73285,313.85,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,292.93,3.12,N
-34.12728,-53.75154,319.01,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,290.09,1.81,N
-34.12627,-53.73256,327.95,0.42,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,290.44,5.85,N
-34.12565,-53.73714,367,0.42,0.38,2023-04-30,446,N,VIIRS,h,2.0NRT,293.08,5.85,N
-34.12503,-53.74171,352.68,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,292.42,5.51,N
-34.12427,-58.73196,333.67,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,299.92,3.12,N
-34.12347,-58.73648,315.16,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,292.7,3.57,N
-34.12163,-58.72656,307.57,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,291.68,2.92,N
-34.12082,-58.73108,323.86,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,296.18,2.92,N
-34.12003,-58.7356,328.83,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,296.13,6.16,N
-34.11738,-58.73019,335.67,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,297.09,2.92,N
-34.11658,-58.73471,347.28,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,302.57,6.16,N
-33.68406,-59.38066,309.3,0.44,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,292.84,1.43,N
-33.68052,-59.37973,314.18,0.44,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,293.51,1.43,N
-33.37835,-60.14696,314.63,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,288.39,2.28,N
-33.37689,-60.14473,320.61,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,290.33,2.7,N
-33.37593,-60.14983,319.48,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,291.54,2.7,N
-33.3747,-60.14598,322.52,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,291.58,2.28,N
-33.37036,-60.15905,306.23,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,289.91,1.93,N
-33.36809,-60.16027,321.56,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,290.4,2.56,N
-33.3667,-60.15807,306.48,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,287.82,1.57,N
-33.36575,-60.16318,301.71,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,286.33,0.77,N
-33.25763,-60.28506,314.59,0.48,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,287.02,1.42,N
-32.01033,-59.66447,299.17,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,289.01,0.89,N
-31.97535,-59.56636,308.33,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,290.86,1.58,N
-31.88629,-59.36401,302.22,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,289.95,0.52,N
-31.84449,-53.0773,301.68,0.42,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,286.18,0.81,N
-31.71869,-59.55601,332.7,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,291.62,3.84,N
-31.38075,-58.08125,313.21,0.42,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,291.38,1.88,N
-31.36692,-59.81183,301.06,0.49,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,290.58,0.64,N
-29.27165,-52.55692,300.21,0.42,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,286.36,0.45,N
-28.60538,-57.8813,324.67,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.35,1.85,N
-28.60183,-57.88047,321.47,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.13,1.85,N
-28.60126,-57.90403,322.55,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.26,2.12,N
-28.60044,-57.90859,329.15,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.6,3.4,N
-28.59637,-57.86974,303.19,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.13,0.91,N
-28.59555,-57.87428,309.23,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,290.81,0.91,N
-28.58845,-57.87263,318.84,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.19,2.31,N
-28.58572,-57.86726,303.54,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.04,1.65,N
-28.5849,-57.8718,325.65,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.07,1.65,N
-28.3814,-57.83413,303.6,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,291.75,0.99,N
-28.3465,-52.80513,298.51,0.4,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,286.67,0.53,N
-28.34308,-52.80451,296.93,0.4,0.37,2023-04-30,446,N,VIIRS,n,2.0NRT,286.88,0.5,N
-28.23172,-53.86798,302.57,0.39,0.36,2023-04-30,446,N,VIIRS,n,2.0NRT,287.29,0.52,N
-27.90322,-60.54296,301.85,0.4,0.45,2023-04-30,446,N,VIIRS,n,2.0NRT,289.38,0.9,N
-27.89914,-60.54191,301.69,0.4,0.45,2023-04-30,446,N,VIIRS,n,2.0NRT,291.16,0.9,N
-27.81512,-58.11923,304.38,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293,2.96,N
-27.8115,-58.11838,331.72,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,298.72,2.96,N
-27.80874,-58.11283,304.51,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.57,1.93,N
-27.80236,-58.10643,313.16,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,294.91,1.71,N
-27.80134,-58.09149,315.18,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,294.1,1.83,N
-27.80047,-58.09619,303.58,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.94,1.97,N
-27.44044,-58.19833,304.48,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,294.22,0.78,N
-27.20022,-57.20454,313,0.43,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,294.26,1.68,N
-27.17632,-57.81687,308.97,0.46,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,294.71,1.06,N
-27.03154,-57.63926,326.94,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.66,2.79,N
-27.02796,-57.63845,328.01,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.67,2.79,N
-27.02437,-57.63764,313.72,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.35,1.37,N
-26.943,-57.91837,325.62,0.47,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.74,2.83,N
-26.93937,-57.91753,331.71,0.47,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.23,2.83,N
-26.87453,-57.63992,305.09,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.32,0.8,N
-26.87369,-57.6445,340.98,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.03,4.99,N
-26.8701,-57.64369,323.47,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,292.59,1.92,N
-26.49231,-59.12669,323.62,0.54,0.42,2023-04-30,446,N,VIIRS,n,2.0NRT,293.28,3.13,N
-26.45935,-61.66107,314.8,0.5,0.49,2023-04-30,446,N,VIIRS,n,2.0NRT,293.66,3.14,N
-25.51838,-52.86545,309.5,0.39,0.36,2023-04-30,446,N,VIIRS,n,2.0NRT,287.78,0.55,N
-25.43325,-57.47996,330.64,0.47,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,294.06,4,N
-25.0666,-63.68711,305.83,0.35,0.57,2023-04-30,446,N,VIIRS,n,2.0NRT,292.74,1.13,N
-25.06582,-63.69061,310.11,0.35,0.57,2023-04-30,446,N,VIIRS,n,2.0NRT,292.73,1.13,N
-25.06504,-63.69409,309.01,0.35,0.57,2023-04-30,446,N,VIIRS,n,2.0NRT,292.64,1.99,N
-24.77627,-42.71982,325.64,0.42,0.61,2023-04-30,446,N,VIIRS,n,2.0NRT,288.55,2.25,N
-23.98334,-48.91697,298.54,0.52,0.42,2023-04-30,446,N,VIIRS,n,2.0NRT,287.24,0.65,N
-23.65303,-50.99873,302.55,0.42,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,286.45,0.65,N
-23.52794,-56.44154,309.36,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.31,0.83,N
-23.52438,-56.44084,304.73,0.45,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.23,0.83,N
-23.52315,-56.42697,305.16,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.21,0.73,N
-23.52237,-56.43137,305.45,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.35,0.73,N
-23.5196,-56.42624,304.94,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.55,0.73,N
-23.50106,-56.10324,308.38,0.43,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,292.6,1.7,N
-23.50032,-56.10747,337.69,0.43,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,293.62,1.7,N
-23.49754,-56.10254,312.58,0.43,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,292.92,1.7,N
-23.49681,-56.10676,312.46,0.43,0.38,2023-04-30,446,N,VIIRS,n,2.0NRT,292.72,1.7,N
-23.48357,-56.37129,313.87,0.44,0.39,2023-04-30,446,N,VIIRS,n,2.0NRT,293.24,1.2,N
-23.38997,-60.06366,305.98,0.46,0.47,2023-04-30,446,N,VIIRS,n,2.0NRT,294.16,1.45,N
-23.34076,-60.55874,307.68,0.49,0.49,2023-04-30,446,N,VIIRS,n,2.0NRT,294.9,2.33,N
-23.33882,-60.56839,309.24,0.49,0.49,2023-04-30,446,N,VIIRS,n,2.0NRT,294.71,1.28,N
-23.09667,-61.2727,312.49,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.51,1.72,N
-23.09649,-61.26969,319.99,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.73,1.69,N
-23.09538,-61.27505,304.57,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.5,1.69,N
-23.09314,-61.26619,308.95,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.65,1.72,N
-23.09199,-61.27155,309.15,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.65,1.72,N
-23.0918,-61.26852,308.58,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.6,1.69,N
-22.88952,-61.29127,311.3,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.44,1.71,N
-22.88848,-61.29507,321.95,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.92,2.9,N
-22.88837,-61.29668,310.53,0.55,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.44,1.71,N
-22.77992,-61.62557,307.88,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,294.46,2.65,N
-22.77872,-61.63129,354.88,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,296.39,12.6,N
-22.77752,-61.63702,340.58,0.59,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,295.68,12.6,N
-22.77511,-61.62438,304.62,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,294.01,2.81,N
-22.77493,-47.20454,305.34,0.42,0.45,2023-04-30,446,N,VIIRS,n,2.0NRT,288.56,0.89,N
-22.77391,-61.6301,356.08,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,296.54,11.21,N
-22.7727,-61.63583,342.96,0.59,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,295.5,11.21,N
-22.51518,-61.02333,312.13,0.54,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.94,2.71,N
-22.51413,-61.02153,311.27,0.54,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.88,1.84,N
-22.51306,-61.02682,306.08,0.54,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.61,1.48,N
-22.51169,-62.20525,308.14,0.32,0.55,2023-04-30,446,N,VIIRS,n,2.0NRT,293.89,2.19,N
-22.47697,-61.20435,311.02,0.56,0.51,2023-04-30,446,N,VIIRS,n,2.0NRT,294.3,1.47,N
-21.88797,-61.25665,309.68,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,294.67,1.91,N
-21.88681,-61.26226,319.95,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,295.37,4.11,N
-21.88318,-61.25549,310.99,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,295.05,2.26,N
-21.88202,-61.26109,329.41,0.58,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,295.71,6.49,N
-21.8423,-61.21028,308.47,0.57,0.52,2023-04-30,446,N,VIIRS,n,2.0NRT,294.84,2.61,N
-21.59051,-57.57737,305.28,0.53,0.42,2023-04-30,446,N,VIIRS,n,2.0NRT,294.7,1.45,N
-21.29104,-56.42934,323.5,0.47,0.4,2023-04-30,446,N,VIIRS,n,2.0NRT,294.34,2.8,N
-20.05864,-61.39585,337.34,0.32,0.55,2023-04-30,446,N,VIIRS,n,2.0NRT,294.67,2.27,N
-20.05428,-61.39159,335.94,0.32,0.55,2023-04-30,446,N,VIIRS,n,2.0NRT,294.49,3.09,N
-20.05363,-61.39464,340.52,0.32,0.55,2023-04-30,446,N,VIIRS,n,2.0NRT,294.7,3.09,N
-37.24691,-56.99783,298.57,0.38,0.36,2023-04-30,449,N,VIIRS,n,2.0NRT,286.79,0.37,N
-36.98023,-57.18521,305.07,0.38,0.36,2023-04-30,449,N,VIIRS,n,2.0NRT,288.25,0.74,N
-36.97955,-57.18954,302.57,0.38,0.36,2023-04-30,449,N,VIIRS,n,2.0NRT,288.42,0.74,N
-36.37877,-56.85329,303.25,0.38,0.36,2023-04-30,449,N,VIIRS,n,2.0NRT,290,0.84,N
-36.37543,-56.8525,326.15,0.38,0.36,2023-04-30,449,N,VIIRS,n,2.0NRT,290.61,2.23,N
-36.30216,-62.17017,299.29,0.52,0.42,2023-04-30,449,N,VIIRS,n,2.0NRT,289.1,0.54,N
-31.40569,-52.87414,315.9,0.42,0.38,2023-04-30,449,N,VIIRS,n,2.0NRT,288.32,1.02,N
-31.40219,-52.87349,298.27,0.42,0.38,2023-04-30,449,N,VIIRS,n,2.0NRT,287.12,1.02,N
-31.16414,-52.8836,314.28,0.42,0.38,2023-04-30,449,N,VIIRS,n,2.0NRT,288.32,1.43,N
-30.38894,-53.64816,298.78,0.4,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,287.12,0.44,N
-30.12084,-51.84956,299.92,0.45,0.39,2023-04-30,449,N,VIIRS,n,2.0NRT,288.63,0.66,N
-29.94728,-62.55925,319.06,0.48,0.48,2023-04-30,449,N,VIIRS,n,2.0NRT,294.12,2.78,N
-29.91473,-59.0485,302.14,0.48,0.4,2023-04-30,449,N,VIIRS,n,2.0NRT,291.65,0.57,N
-29.91106,-59.04759,303.94,0.48,0.4,2023-04-30,449,N,VIIRS,n,2.0NRT,291.92,0.57,N
-29.74526,-57.61072,329.09,0.42,0.38,2023-04-30,449,N,VIIRS,n,2.0NRT,292.1,3.13,N
-29.74256,-57.60553,301.83,0.42,0.38,2023-04-30,449,N,VIIRS,n,2.0NRT,291.15,0.78,N
-29.38508,-61.8397,336.06,0.45,0.47,2023-04-30,449,N,VIIRS,n,2.0NRT,294.27,4.65,N
-29.38412,-61.84431,327.46,0.45,0.47,2023-04-30,449,N,VIIRS,n,2.0NRT,293.69,3.76,N
-29.37985,-61.84312,327.92,0.45,0.47,2023-04-30,449,N,VIIRS,n,2.0NRT,293.44,3.76,N
-29.27448,-56.85384,332.44,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,298.5,3.99,N
-29.27377,-56.85804,346.27,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,306.41,6.69,N
-29.27305,-56.86224,334.68,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,300.57,6.69,N
-29.27107,-56.85308,340.37,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,305.57,4.28,N
-29.27036,-56.85727,341.66,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,305.66,4.61,N
-29.26964,-56.86147,342.11,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,307.68,4.61,N
-29.26892,-56.86567,307.67,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,294.75,2.07,N
-29.26766,-56.85231,332.55,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,302.26,4.28,N
-29.26694,-56.85651,321.56,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,301.98,4.61,N
-29.26623,-56.86071,331.17,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,307.73,4.61,N
-29.26551,-56.8649,307.81,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,295.76,2.07,N
-29.26425,-56.85155,314.37,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,296.24,1.92,N
-29.26353,-56.85574,316.45,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,300.19,2.72,N
-29.26281,-56.85994,328.26,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,306.26,2.72,N
-29.26209,-56.86414,312.02,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,297.42,2.9,N
-29.2594,-56.85917,319.73,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,301.04,2.72,N
-29.25868,-56.86337,325.67,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,304.3,2.9,N
-29.25526,-56.86261,351.26,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,314.34,6.17,N
-29.25257,-56.85765,302.03,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,291.24,1.8,N
-29.25185,-56.86184,323.36,0.41,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,296.53,6.17,N
-29.01705,-57.17632,301.82,0.42,0.37,2023-04-30,449,N,VIIRS,n,2.0NRT,290.14,0.45,N
-28.74053,-58.23048,306.72,0.46,0.39,2023-04-30,449,N,VIIRS,n,2.0NRT,292.75,1.24,N
-28.7342,-58.22411,303.96,0.46,0.39,2023-04-30,449,N,VIIRS,n,2.0NRT,292.51,1.92,N
-28.61248,-57.88295,330.33,0.44,0.39,2023-04-30,449,N,VIIRS,n,2.0NRT,291.72,2.75,N
-28.60893,-57.88212,324.57,0.44,0.39,2023-04-30,449,N,VIIRS,n,2.0NRT,291.5,2.75,N
-28.60399,-57.90942,342.33,0.44,0.39,2023-04-30,449,N,VIIRS,n,2.0NRT,291.45,5.31,N
-27.46838,-66.12993,343.07,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,288.16,4.87,N
-27.46832,-66.12796,302.75,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,285.08,3,N
-27.46759,-66.13309,299.46,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,285.51,4.02,N
-27.46751,-66.13128,338.75,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,287.86,3,N
-27.46302,-66.12701,307.55,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,285.79,1.47,N
-27.46209,-66.12858,311.96,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,285.6,1.03,N
-27.45645,-66.12898,321.49,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,286.07,3.74,N
-27.45642,-66.12696,298.85,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,284.4,1.03,N
-27.45551,-66.13068,313.3,0.43,0.62,2023-04-30,449,N,VIIRS,n,2.0NRT,285.71,2.82,N
10.17604,-61.69369,304.33,0.37,0.58,2023-04-30,616,N,VIIRS,n,2.0NRT,285.83,0.94,N
10.17835,-61.69293,311.72,0.37,0.58,2023-04-30,616,N,VIIRS,n,2.0NRT,286.33,1.47,N
11.61975,-70.22181,312.87,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,268.47,1.39,N
11.62031,-70.22533,323.13,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,266.71,1.39,N
11.62307,-70.22127,317.4,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,265.04,1.82,N
11.62363,-70.22478,330.47,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,263.84,1.82,N
11.62861,-70.23482,300.31,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,264.12,1.5,N
11.63193,-70.23427,341.94,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,263.97,2.93,N
11.63249,-70.23779,300.88,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,264.72,2.93,N
11.73608,-70.22826,320.79,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,270.96,2.67,N
11.73663,-70.23178,319.62,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,276.05,2.96,N
11.73826,-70.19899,341.82,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,254.32,2.23,N
11.74158,-70.19845,302.89,0.39,0.36,2023-04-30,616,N,VIIRS,n,2.0NRT,265.48,1.41,N
13.72992,-83.86195,295.73,0.71,0.75,2023-04-30,616,N,VIIRS,n,2.0NRT,280.27,1.89,N
13.73228,-83.86007,301.78,0.71,0.75,2023-04-30,616,N,VIIRS,n,2.0NRT,280.22,2.43,N
13.73696,-83.86113,314.18,0.71,0.75,2023-04-30,616,N,VIIRS,n,2.0NRT,280.57,1.89,N
13.73932,-83.85928,311.39,0.71,0.75,2023-04-30,616,N,VIIRS,n,2.0NRT,280.59,1.8,N
13.744,-83.86031,316.97,0.71,0.75,2023-04-30,616,N,VIIRS,n,2.0NRT,282.15,4.25,N
13.74636,-83.85848,305.89,0.71,0.75,2023-04-30,616,N,VIIRS,n,2.0NRT,282.22,1.8,N
13.81908,-84.10986,303.54,0.74,0.76,2023-04-30,616,N,VIIRS,n,2.0NRT,285.04,1.7,N
13.85321,-84.23257,299.03,0.76,0.77,2023-04-30,616,N,VIIRS,n,2.0NRT,279.48,2.8,N
13.85589,-84.23303,300.92,0.76,0.77,2023-04-30,616,N,VIIRS,n,2.0NRT,281.55,2.57,N
8.2154,-62.87487,302.2,0.33,0.56,2023-04-30,618,N,VIIRS,n,2.0NRT,287.36,0.32,N
8.2205,-62.87394,301.15,0.33,0.56,2023-04-30,618,N,VIIRS,n,2.0NRT,286.82,0.36,N
8.27654,-62.81873,303.87,0.34,0.56,2023-04-30,618,N,VIIRS,n,2.0NRT,286.59,0.78,N
